2025, 5, 30.834817, 11.277534, 8, 13.388563, 1
2025, 6, 30.784209, 10.982815, 9, 5.398522, 1
2025, 7, 23.593318, 8.447705, 9, 0.000000, 1
2025, 8, 23.838454, 8.112203, 9, 0.000000, 1
2025, 9, 10.081395, 6.499229, 8, 0.000000, 1
2025, 10, 12.673976, 7.466569, 8, 1.972603, 1
2025, 11, 4.830901, 10.501293, 7, 0.000000, 1
2026, 0, 2.346179, 14.690546, 7, 0.000000, 1
2026, 1, 8.029340, 14.686211, 6, 0.000000, 1
2026, 2, 17.579566, 14.064039, 6, 11.513306, 1
2026, 3, 21.337039, 16.944521, 6, 11.722572, 1
2026, 4, 27.054715, 13.329889, 7, 5.997010, 1
2026, 5, 20.908813, 13.789098, 7, 6.896424, 1
2026, 6, 30.379698, 11.482897, 7, 0.000000, 1
2026, 7, 26.037013, 10.073221, 7, 0.000000, 1
2026, 8, 23.980853, 9.690585, 6, 0.000000, 1
2026, 9, 9.715288, 7.361585, 6, 0.000000, 1
2026, 10, 6.043430, 9.224668, 6, 0.000000, 1
2026, 11, 5.835419, 12.348651, 6, 0.000000, 1
2027, 0, 3.846166, 14.401320, 5, 0.000000, 1
2027, 1, 5.135672, 14.490005, 5, 0.000000, 1
2027, 2, 13.094277, 15.735373, 5, 10.948126, 1
2027, 3, 16.067017, 14.577014, 5, 25.713413, 1
2027, 4, 19.564743, 15.115047, 5, 32.447697, 1
2027, 5, 29.648124, 11.167492, 5, 27.477322, 1
2027, 6, 26.670837, 10.958644, 6, 22.810268, 1
2027, 7, 28.471862, 10.164744, 6, 16.887831, 1
2027, 8, 19.037806, 9.699246, 7, 22.109905, 1
2027, 9, 14.067003, 9.504456, 7, 30.318207, 1
2027, 10, 3.918455, 8.022579, 8, 23.492113, 1
2027, 11, 7.208712, 9.486433, 9, 17.199062, 1
2028, 0, 0.278494, 12.133629, 9, 8.209105, 1
2028, 1, 2.176586, 14.485600, 8, 0.000000, 1
2028, 2, 7.422858, 16.702982, 8, 0.000000, 1
2028, 3, 23.296848, 14.823346, 8, 0.000000, 1
2028, 4, 19.866698, 14.098585, 7, 2.951215, 1
2028, 5, 30.587959, 13.643511, 6, 0.000000, 1
2028, 6, 22.402895, 11.690108, 5, 0.000000, 1
2028, 7, 22.143572, 8.722475, 4, 0.000000, 1
2028, 8, 18.428442, 6.726428, 5, 5.018438, 0
2028, 9, 13.648529, 9.518600, 6, 14.560890, 0
2028, 10, 8.700023, 10.993208, 6, 12.546055, 1
2028, 11, 5.446892, 9.557331, 6, 7.145088, 1
2023, 0, -0.732422, 11.561428, 2, 0.003485, 0
2023, 1, 10.538873, 14.663028, 1, 6.813789, 0
2023, 2, 13.043870, 14.739539, 2, 22.027636, 0
2023, 3, 13.398486, 16.579163, 3, 36.121788, 0
2023, 4, 25.404481, 16.567200, 4, 33.929932, 0
2023, 5, 24.993642, 13.112942, 5, 31.037041, 0
2023, 6, 29.965456, 9.103012, 6, 26.055882, 0
2023, 7, 18.450758, 9.290375, 7, 32.266956, 1
2023, 8, 20.332981, 6.167089, 8, 30.436047, 1
2023, 9, 11.384407, 6.403666, 9, 28.827606, 1
